Id,Y
16384,0.9415106
16385,0.8440676
16386,0.991029
16387,0.9870575
16388,0.9854828
16389,0.98931915
16390,0.9610921
16391,0.9283863
16392,0.9916187
16393,0.99071175
16394,0.98373425
16395,0.979786
16396,0.93967044
16397,0.9766026
16398,0.9730761
16399,0.98890007
16400,0.9822353
16401,0.9881909
16402,0.96958756
16403,0.98709714
16404,0.96212876
16405,0.9785088
16406,0.9700852
16407,0.9445483
16408,0.97219086
16409,0.9851446
16410,0.97750115
16411,0.94810796
16412,0.9784912
16413,0.95506084
16414,0.987498
16415,0.97341996
16416,0.9871497
16417,0.984729
16418,0.98796463
16419,0.9726654
16420,0.988618
16421,0.9203648
16422,0.974288
16423,0.984655
16424,0.99082446
16425,0.96317005
16426,0.98804027
16427,0.9933565
16428,0.97809625
16429,0.9770222
16430,0.9609779
16431,0.9856551
16432,0.9890997
16433,0.9877396
16434,0.9851466
16435,0.98679984
16436,0.9913653
16437,0.969502
16438,0.96312326
16439,0.9918589
16440,0.9393071
16441,0.9850723
16442,0.9921524
16443,0.9883405
16444,0.3056348
16445,0.98032963
16446,0.98036844
16447,0.9844503
16448,0.9864325
16449,0.94195116
16450,0.9509352
16451,0.9853484
16452,0.9647561
16453,0.9606961
16454,0.9773941
16455,0.97276264
16456,0.9821103
16457,0.9874672
16458,0.97249943
16459,0.9862113
16460,0.9890069
16461,0.99204975
16462,0.9329126
16463,0.9856704
16464,0.99144393
16465,0.98619384
16466,0.95935625
16467,0.9597471
16468,0.94018394
16469,0.95973456
16470,0.9878364
16471,0.98600346
16472,0.9874906
16473,0.9831403
16474,0.98035485
16475,0.98627186
16476,0.97084135
16477,0.98606825
16478,0.9761076
16479,0.9888915
16480,0.9846852
16481,0.9523104
16482,0.98968
16483,0.9579771
16484,0.97862524
16485,0.9762066
16486,0.9895811
16487,0.974427
16488,0.3183336
16489,0.9795997
16490,0.9780772
16491,0.9927966
16492,0.9816945
16493,0.9886623
16494,0.9768538
16495,0.9873805
16496,0.988108
16497,0.9781116
16498,0.9917157
16499,0.9909146
16500,0.9399725
16501,0.92655516
16502,0.96413666
16503,0.9674568
16504,0.98278564
16505,0.99367106
16506,0.9591059
16507,0.96376526
16508,0.86471885
16509,0.94205797
16510,0.4674929
16511,0.94310576
16512,0.9877406
16513,0.9884829
16514,0.9507861
16515,0.9314436
16516,0.9710388
16517,0.8189036
16518,0.9509856
16519,0.980095
16520,0.96419984
16521,0.93791586
16522,0.959813
16523,0.9730364
16524,0.98553187
16525,0.9375067
16526,0.9804971
16527,0.9828972
16528,0.97393054
16529,0.989081
16530,0.9457205
16531,0.69332117
16532,0.9927313
16533,0.96349293
16534,0.9899511
16535,0.9791508
16536,0.9809552
16537,0.96598554
16538,0.9819324
16539,0.9676136
16540,0.966146
16541,0.96645087
16542,0.97832906
16543,0.9597699
16544,0.98515147
16545,0.9827769
16546,0.5959057
16547,0.8941401
16548,0.96777457
16549,0.98612297
16550,0.95169175
16551,0.9688598
16552,0.97921693
16553,0.98092103
16554,0.9429989
16555,0.98305297
16556,0.97908485
16557,0.96837765
16558,0.9864139
16559,0.9759964
16560,0.97266
16561,0.9695546
16562,0.8445615
16563,0.98106176
16564,0.92675734
16565,0.9676665
16566,0.986685
16567,0.9222554
16568,0.9847163
16569,0.96548414
16570,0.962238
16571,0.9900657
16572,0.9768549
16573,0.9623261
16574,0.9806543
16575,0.9758494
16576,0.9863083
16577,0.97961867
16578,0.9877793
16579,0.95904696
16580,0.9320093
16581,0.2758212
16582,0.9740253
16583,0.9879618
16584,0.9837841
16585,0.98862875
16586,0.9918541
16587,0.98721826
16588,0.98519564
16589,0.9928308
16590,0.98888844
16591,0.98567563
16592,0.94375515
16593,0.9939313
16594,0.9832041
16595,0.96001816
16596,0.9890007
16597,0.9853048
16598,0.90146655
16599,0.9589166
16600,0.97757494
16601,0.975662
16602,0.9870272
16603,0.9915073
16604,0.98477906
16605,0.99146783
16606,0.9695836
16607,0.5790133
16608,0.99285936
16609,0.9634938
16610,0.9689484
16611,0.9840057
16612,0.9810021
16613,0.9887205
16614,0.9862639
16615,0.9775758
16616,0.94153523
16617,0.9883894
16618,0.98077905
16619,0.9824928
16620,0.9898693
16621,0.9808154
16622,0.9528361
16623,0.9868411
16624,0.98435426
16625,0.9882448
16626,0.97336394
16627,0.9477156
16628,0.95970666
16629,0.9871372
16630,0.98691106
16631,0.9840152
16632,0.97005445
16633,0.98035896
16634,0.9738468
16635,0.97957134
16636,0.95293874
16637,0.98845226
16638,0.9848054
16639,0.98049223
16640,0.9654776
16641,0.98081183
16642,0.9728957
16643,0.97004807
16644,0.96826136
16645,0.96899927
16646,0.9701249
16647,0.9863067
16648,0.97761166
16649,0.9855548
16650,0.98254424
16651,0.97932774
16652,0.96162325
16653,0.27783084
16654,0.9890962
16655,0.9800632
16656,0.988462
16657,0.98787445
16658,0.9878399
16659,0.98523074
16660,0.98438776
16661,0.9794057
16662,0.97671926
16663,0.9853066
16664,0.97157145
16665,0.985844
16666,0.9866954
16667,0.9860546
16668,0.9927033
16669,0.9874139
16670,0.9917475
16671,0.9596498
16672,0.9771886
16673,0.99117684
16674,0.9875172
16675,0.9782777
16676,0.9828651
16677,0.9875723
16678,0.98399585
16679,0.98794544
16680,0.9787381
16681,0.96849346
16682,0.9797646
16683,0.9657678
16684,0.9729908
16685,0.967452
16686,0.97657746
16687,0.98538417
16688,0.9751325
16689,0.9921042
16690,0.9882776
16691,0.97881407
16692,0.9846086
16693,0.9826006
16694,0.9743921
16695,0.9930494
16696,0.98430115
16697,0.9589772
16698,0.9869985
16699,0.95879763
16700,0.9907528
16701,0.9354809
16702,0.98901397
16703,0.9839893
16704,0.98998207
16705,0.11986688
16706,0.99114215
16707,0.8871196
16708,0.98511815
16709,0.989426
16710,0.9691583
16711,0.97439325
16712,0.9919647
16713,0.9756924
16714,0.98117065
16715,0.9887687
16716,0.98825014
16717,0.97248375
16718,0.9848914
16719,0.86234117
16720,0.99248123
16721,0.9866725
16722,0.9893967
16723,0.99336267
16724,0.93165046
16725,0.9885357
16726,0.98005885
16727,0.9798162
16728,0.9859358
16729,0.9765976
16730,0.9764202
16731,0.9510982
16732,0.9885308
16733,0.9809498
16734,0.98502904
16735,0.95188755
16736,0.9534506
16737,0.9888831
16738,0.9665453
16739,0.98227924
16740,0.9766967
16741,0.97538924
16742,0.9840333
16743,0.9746909
16744,0.9938444
16745,0.98241884
16746,0.98849726
16747,0.97913283
16748,0.9897832
16749,0.9885407
16750,0.9884608
16751,0.90226096
16752,0.9912875
16753,0.98239917
16754,0.9861692
16755,0.98617536
16756,0.9668027
16757,0.98624706
16758,0.97116596
16759,0.98213553
16760,0.9718112
16761,0.98617095
16762,0.9780779
16763,0.9812153
16764,0.9820723
16765,0.9901003
16766,0.930255
16767,0.8679216
16768,0.9423959
16769,0.946681
16770,0.9794567
16771,0.9717566
16772,0.9624991
16773,0.938818
16774,0.9732134
16775,0.9928318
16776,0.9603715
16777,0.9551331
16778,0.96922094
16779,0.95440984
16780,0.98923737
16781,0.9897849
16782,0.97518027
16783,0.98465353
16784,0.9886276
16785,0.9511714
16786,0.9742038
16787,0.986698
16788,0.982015
16789,0.95584965
16790,0.89936477
16791,0.95741236
16792,0.97205555
16793,0.9914725
16794,0.97698647
16795,0.98322314
16796,0.9899114
16797,0.9448944
16798,0.9802105
16799,0.97508323
16800,0.9318105
16801,0.96810025
16802,0.9834251
16803,0.97524184
16804,0.970788
16805,0.9682228
16806,0.9841415
16807,0.98386246
16808,0.9898443
16809,0.9660999
16810,0.98785806
16811,0.9855971
16812,0.9863348
16813,0.9867877
16814,0.9923498
16815,0.7946629
16816,0.9920678
16817,0.98357177
16818,0.9917026
16819,0.98889005
16820,0.9813626
16821,0.9881781
16822,0.9891991
16823,0.9817399
16824,0.9779625
16825,0.89595443
16826,0.98895067
16827,0.73654306
16828,0.90397406
16829,0.9209092
16830,0.9765945
16831,0.94861025
16832,0.9569503
16833,0.9878753
16834,0.9685886
16835,0.9729546
16836,0.9524743
16837,0.989995
16838,0.97252977
16839,0.98289835
16840,0.9623979
16841,0.9711255
16842,0.9883449
16843,0.91586447
16844,0.97032577
16845,0.9850168
16846,0.99270815
16847,0.9511558
16848,0.9831129
16849,0.9733247
16850,0.9698887
16851,0.9752769
16852,0.99021167
16853,0.94164705
16854,0.9711161
16855,0.9827748
16856,0.98172253
16857,0.9925861
16858,0.98146856
16859,0.9673014
16860,0.97026294
16861,0.97810817
16862,0.984183
16863,0.9714352
16864,0.98100156
16865,0.33569834
16866,0.97270244
16867,0.8949982
16868,0.90235305
16869,0.9848644
16870,0.98408693
16871,0.9886092
16872,0.9102715
16873,0.9859678
16874,0.9641718
16875,0.9923827
16876,0.99336505
16877,0.95679384
16878,0.94394034
16879,0.98888856
16880,0.96945524
16881,0.9777245
16882,0.9832978
16883,0.9849052
16884,0.99275583
16885,0.9796409
16886,0.99145156
16887,0.985819
16888,0.9878506
16889,0.983393
16890,0.9909348
16891,0.9868767
16892,0.9827309
16893,0.9804746
16894,0.98827064
16895,0.9545357
16896,0.016651073
16897,0.9468039
16898,0.97550493
16899,0.990343
16900,0.9838315
16901,0.9849851
16902,0.9732616
16903,0.97963196
16904,0.9883647
16905,0.9659504
16906,0.98222685
16907,0.97623277
16908,0.9897738
16909,0.9875594
16910,0.9062636
16911,0.9853681
16912,0.9845371
16913,0.98780125
16914,0.9826323
16915,0.97978586
16916,0.97650063
16917,0.9839234
16918,0.9835622
16919,0.96970415
16920,0.9834485
16921,0.9868955
16922,0.98154896
16923,0.9887539
16924,0.9920254
16925,0.98361075
16926,0.98891747
16927,0.9847401
16928,0.9833235
16929,0.9865384
16930,0.9750099
16931,0.9858767
16932,0.99179804
16933,0.9601597
16934,0.985437
16935,0.9888517
16936,0.9879418
16937,0.9869257
16938,0.97512746
16939,0.96884835
16940,0.9838124
16941,0.96370125
16942,0.97861356
16943,0.9776235
16944,0.96943194
16945,0.9925593
16946,0.9785404
16947,0.94317436
16948,0.9868804
16949,0.97481775
