Id,Y
16384,0.88279456
16385,0.69692284
16386,0.934351
16387,0.934351
16388,0.92590874
16389,0.934351
16390,0.85803664
16391,0.7147967
16392,0.934351
16393,0.934351
16394,0.9002191
16395,0.93020415
16396,0.934351
16397,0.92623913
16398,0.92938805
16399,0.934351
16400,0.9169545
16401,0.934351
16402,0.8053089
16403,0.9139739
16404,0.91342723
16405,0.9290662
16406,0.9227818
16407,0.90432
16408,0.934351
16409,0.91134477
16410,0.86282665
16411,0.9306114
16412,0.8523614
16413,0.9100986
16414,0.927486
16415,0.81779444
16416,0.9258062
16417,0.90533143
16418,0.91882193
16419,0.934351
16420,0.934351
16421,0.80171293
16422,0.934351
16423,0.8887316
16424,0.934351
16425,0.934351
16426,0.934351
16427,0.934351
16428,0.91111207
16429,0.92533696
16430,0.9110719
16431,0.9290285
16432,0.934351
16433,0.934351
16434,0.9053279
16435,0.91745645
16436,0.934351
16437,0.88775665
16438,0.92726094
16439,0.934351
16440,0.9110795
16441,0.9172806
16442,0.934351
16443,0.934351
16444,0.0675632
16445,0.92665607
16446,0.9277692
16447,0.92529726
16448,0.9155799
16449,0.77453804
16450,0.926511
16451,0.92124915
16452,0.85508955
16453,0.85281205
16454,0.613058
16455,0.87391984
16456,0.92941946
16457,0.934351
16458,0.7307767
16459,0.92849994
16460,0.934351
16461,0.934351
16462,0.83767146
16463,0.92437166
16464,0.934351
16465,0.934351
16466,0.91616124
16467,0.82287896
16468,0.899404
16469,0.91672295
16470,0.934351
16471,0.87758183
16472,0.92528296
16473,0.92409486
16474,0.89528525
16475,0.8825308
16476,0.9208504
16477,0.92911226
16478,0.9286263
16479,0.9285487
16480,0.90318716
16481,0.8346009
16482,0.934351
16483,0.9249736
16484,0.9007843
16485,0.9275271
16486,0.934351
16487,0.9207386
16488,0.0675632
16489,0.92587405
16490,0.8964477
16491,0.934351
16492,0.9213397
16493,0.934351
16494,0.9288511
16495,0.92881566
16496,0.934351
16497,0.92116183
16498,0.934351
16499,0.934351
16500,0.9249736
16501,0.5677635
16502,0.86004543
16503,0.903718
16504,0.9126064
16505,0.934351
16506,0.8785239
16507,0.922241
16508,0.934351
16509,0.6459411
16510,0.0675632
16511,0.9052852
16512,0.934351
16513,0.92852515
16514,0.90495706
16515,0.7609557
16516,0.9235824
16517,0.6974511
16518,0.8489499
16519,0.89460796
16520,0.8846572
16521,0.9214413
16522,0.90584797
16523,0.90072757
16524,0.9240167
16525,0.92498374
16526,0.934351
16527,0.9282859
16528,0.92596453
16529,0.92758256
16530,0.8479569
16531,0.7072961
16532,0.934351
16533,0.9157415
16534,0.934351
16535,0.9259521
16536,0.9285734
16537,0.9173673
16538,0.92821926
16539,0.92793804
16540,0.8913748
16541,0.9210881
16542,0.934351
16543,0.81083214
16544,0.9132496
16545,0.934351
16546,0.0675632
16547,0.8733317
16548,0.84819573
16549,0.92590404
16550,0.90985835
16551,0.8478203
16552,0.9286317
16553,0.90483624
16554,0.55205935
16555,0.91090226
16556,0.89039403
16557,0.90570766
16558,0.8460914
16559,0.92457247
16560,0.9220504
16561,0.9020562
16562,0.6939246
16563,0.924424
16564,0.9147293
16565,0.8394853
16566,0.87094504
16567,0.8184395
16568,0.8948692
16569,0.934351
16570,0.9249736
16571,0.934351
16572,0.9238369
16573,0.8269949
16574,0.934351
16575,0.9040707
16576,0.9151493
16577,0.85030186
16578,0.882511
16579,0.9222008
16580,0.9220952
16581,0.0675632
16582,0.93121374
16583,0.92433536
16584,0.92822707
16585,0.934351
16586,0.934351
16587,0.91645116
16588,0.934351
16589,0.934351
16590,0.934351
16591,0.92732334
16592,0.8589661
16593,0.934351
16594,0.92651856
16595,0.901882
16596,0.93020415
16597,0.8961712
16598,0.7652411
16599,0.86819315
16600,0.9288593
16601,0.84214616
16602,0.934351
16603,0.934351
16604,0.92937094
16605,0.934351
16606,0.78685606
16607,0.4928955
16608,0.934351
16609,0.90464365
16610,0.9259521
16611,0.934351
16612,0.9258311
16613,0.9283665
16614,0.89853466
16615,0.8923948
16616,0.8925911
16617,0.934351
16618,0.9040074
16619,0.928111
16620,0.934351
16621,0.9219937
16622,0.876475
16623,0.92702925
16624,0.92595613
16625,0.934351
16626,0.8998124
16627,0.7863137
16628,0.74446064
16629,0.934351
16630,0.934351
16631,0.934351
16632,0.8652864
16633,0.5694627
16634,0.92573816
16635,0.9185609
16636,0.9095568
16637,0.934351
16638,0.92777205
16639,0.8808007
16640,0.87333757
16641,0.934351
16642,0.87738574
16643,0.8591688
16644,0.8959193
16645,0.91053945
16646,0.90839183
16647,0.92881185
16648,0.9306114
16649,0.934351
16650,0.9255767
16651,0.9181582
16652,0.9003298
16653,0.0675632
16654,0.934351
16655,0.90996385
16656,0.934351
16657,0.9001604
16658,0.934351
16659,0.9210942
16660,0.91627824
16661,0.9285727
16662,0.90493745
16663,0.912594
16664,0.8892563
16665,0.934351
16666,0.934351
16667,0.84980553
16668,0.934351
16669,0.934351
16670,0.934351
16671,0.9242948
16672,0.89573544
16673,0.934351
16674,0.934351
16675,0.89149433
16676,0.934351
16677,0.934351
16678,0.934351
16679,0.934351
16680,0.91629255
16681,0.9024194
16682,0.91955256
16683,0.9142377
16684,0.9297865
16685,0.934351
16686,0.92392653
16687,0.9088991
16688,0.9118865
16689,0.934351
16690,0.934351
16691,0.88489234
16692,0.9279292
16693,0.9291215
16694,0.92585355
16695,0.934351
16696,0.9214331
16697,0.90806603
16698,0.934351
16699,0.91052574
16700,0.934351
16701,0.6672671
16702,0.934351
16703,0.923949
16704,0.934351
16705,0.0675632
16706,0.934351
16707,0.8749255
16708,0.9290501
16709,0.934351
16710,0.9106634
16711,0.8990682
16712,0.934351
16713,0.9306114
16714,0.91787434
16715,0.934351
16716,0.9279064
16717,0.92415553
16718,0.89245564
16719,0.92773217
16720,0.934351
16721,0.9267542
16722,0.934351
16723,0.934351
16724,0.8849434
16725,0.934351
16726,0.9291594
16727,0.934351
16728,0.934351
16729,0.9242176
16730,0.79986954
16731,0.8728533
16732,0.934351
16733,0.92633855
16734,0.9233375
16735,0.934351
16736,0.91445464
16737,0.934351
16738,0.88314414
16739,0.88602346
16740,0.9256495
16741,0.92444366
16742,0.92272985
16743,0.88966274
16744,0.934351
16745,0.9167954
16746,0.9281262
16747,0.934351
16748,0.934351
16749,0.92774224
16750,0.934351
16751,0.9238197
16752,0.934351
16753,0.91161776
16754,0.9049987
16755,0.934351
16756,0.84193826
16757,0.934351
16758,0.934351
16759,0.9273797
16760,0.7144289
16761,0.934351
16762,0.92119944
16763,0.9259661
16764,0.934351
16765,0.934351
16766,0.92766804
16767,0.48381838
16768,0.8104408
16769,0.9242248
16770,0.92787224
16771,0.8309756
16772,0.927466
16773,0.8482354
16774,0.70017934
16775,0.934351
16776,0.8554884
16777,0.8579516
16778,0.9210113
16779,0.9262151
16780,0.8813986
16781,0.934351
16782,0.8588694
16783,0.934351
16784,0.934351
16785,0.8893586
16786,0.92448807
16787,0.934351
16788,0.92771983
16789,0.92329574
16790,0.8282514
16791,0.84578335
16792,0.91497463
16793,0.934351
16794,0.8842022
16795,0.934351
16796,0.934351
16797,0.90035725
16798,0.90101147
16799,0.91120917
16800,0.9074322
16801,0.91939974
16802,0.9253834
16803,0.8067491
16804,0.9105127
16805,0.9167158
16806,0.91560936
16807,0.934351
16808,0.92583966
16809,0.9281707
16810,0.934351
16811,0.92773217
16812,0.925733
16813,0.9221038
16814,0.934351
16815,0.83795005
16816,0.934351
16817,0.9060776
16818,0.934351
16819,0.934351
16820,0.9289895
16821,0.934351
16822,0.934351
16823,0.9264188
16824,0.9313476
16825,0.43555152
16826,0.92681235
16827,0.5909697
16828,0.83504456
16829,0.6808165
16830,0.92654455
16831,0.934351
16832,0.9181797
16833,0.9286317
16834,0.89328575
16835,0.92249674
16836,0.92766404
16837,0.934351
16838,0.92846817
16839,0.92609894
16840,0.87593275
16841,0.9135844
16842,0.934351
16843,0.8610541
16844,0.92253846
16845,0.934351
16846,0.934351
16847,0.7584712
16848,0.934351
16849,0.8860886
16850,0.9277537
16851,0.9282651
16852,0.934351
16853,0.934351
16854,0.88387394
16855,0.7708121
16856,0.92921084
16857,0.934351
16858,0.934351
16859,0.91340566
16860,0.8980859
16861,0.9153642
16862,0.934351
16863,0.4050346
16864,0.9254273
16865,0.0675632
16866,0.934351
16867,0.91531014
16868,0.84686846
16869,0.87576914
16870,0.9275286
16871,0.92857516
16872,0.8892807
16873,0.934351
16874,0.92773217
16875,0.934351
16876,0.934351
16877,0.927416
16878,0.4368013
16879,0.934351
16880,0.9172245
16881,0.9202687
16882,0.9287191
16883,0.934351
16884,0.934351
16885,0.91838205
16886,0.934351
16887,0.92294973
16888,0.92605233
16889,0.8953274
16890,0.934351
16891,0.90395457
16892,0.8904449
16893,0.76734054
16894,0.934351
16895,0.8099744
16896,0.0675632
16897,0.9148598
16898,0.92741615
16899,0.934351
16900,0.934351
16901,0.85184747
16902,0.9126025
16903,0.9087646
16904,0.9296699
16905,0.8424943
16906,0.9222066
16907,0.92501116
16908,0.934351
16909,0.90909874
16910,0.83991516
16911,0.9245315
16912,0.934351
16913,0.934351
16914,0.89789873
16915,0.9291341
16916,0.83919364
16917,0.8881553
16918,0.9225075
16919,0.89413583
16920,0.92410356
16921,0.928214
16922,0.8523494
16923,0.934351
16924,0.934351
16925,0.9093206
16926,0.9212457
16927,0.9263445
16928,0.9242373
16929,0.934351
16930,0.8802471
16931,0.9287178
16932,0.934351
16933,0.7381585
16934,0.89935195
16935,0.934351
16936,0.934351
16937,0.934351
16938,0.8906498
16939,0.89373124
16940,0.9129757
16941,0.7237071
16942,0.8764572
16943,0.92656344
16944,0.8807598
16945,0.934351
16946,0.9138886
16947,0.8824147
16948,0.934351
16949,0.903531
16950,0.91137457
16951,0.85860264
16952,0.91013306
16953,0.92130506
16954,0.91388154
16955,0.934351
16956,0.9055278
16957,0.8325232
16958,0.89662457
16959,0.926661
16960,0.6576324
16961,0.7897807
16962,0.934351
16963,0.9111714
16964,0.92779833
16965,0.9309406
16966,0.934351
16967,0.89947575
16968,0.91968834
16969,0.8262862
16970,0.9229797
16971,0.9042476
16972,0.934351
16973,0.8603999
16974,0.9258983
16975,0.8648131
16976,0.9152378
16977,0.9085402
16978,0.9223081
16979,0.92842835
16980,0.934351
16981,0.9291471
16982,0.82290757
16983,0.934351
16984,0.8922945
16985,0.84979665
16986,0.92772835
16987,0.8160622
16988,0.90301913
16989,0.89946324
16990,0.9219892
16991,0.91424274
16992,0.92746884
16993,0.934351
16994,0.8440621
16995,0.0675632
16996,0.92322177
16997,0.8586611
16998,0.83940387
16999,0.89215803
17000,0.8797876
17001,0.89391375
17002,0.90553164
17003,0.92031884
17004,0.934351
17005,0.934351
17006,0.6755216
17007,0.934351
17008,0.88806576
17009,0.934351
17010,0.89945936
17011,0.90960604
17012,0.7905205
17013,0.89065874
17014,0.8810921
17015,0.934351
17016,0.84471375
17017,0.934351
17018,0.9201969
17019,0.92322004
17020,0.9279173
17021,0.934351
17022,0.9159341
17023,0.90841615
17024,0.8674476
17025,0.917372
17026,0.92890483
17027,0.9072836
17028,0.934351
17029,0.8545122
17030,0.934351
17031,0.8663259
17032,0.874638
17033,0.87420946
17034,0.9251861
17035,0.934351
17036,0.92554134
17037,0.86113137
17038,0.91875136
17039,0.898845
17040,0.934351
17041,0.9022809
17042,0.934351
17043,0.87510026
17044,0.9129452
17045,0.934351
17046,0.934351
17047,0.8518521
17048,0.934351
17049,0.934351
17050,0.8455101
17051,0.8589524
17052,0.9264438
17053,0.934351
17054,0.9202143
17055,0.934351
17056,0.934351
17057,0.934351
17058,0.934351
17059,0.9087334
17060,0.934351
17061,0.934351
17062,0.9159049
17063,0.88179994
17064,0.934351
17065,0.934351
17066,0.8592071
17067,0.89623404
17068,0.89108723
17069,0.9276629
17070,0.934351
17071,0.9096878
17072,0.9293409
17073,0.934351
17074,0.87502587
17075,0.934351
17076,0.91325134
17077,0.9282353
17078,0.934351
17079,0.92562264
17080,0.92548275
17081,0.934351
17082,0.9284481
17083,0.89912134
17084,0.92465186
17085,0.934351
17086,0.92311597
17087,0.9270102
17088,0.0675632
17089,0.9154396
17090,0.934351
17091,0.0675632
17092,0.9294431
17093,0.90332544
17094,0.9006055
17095,0.934351
17096,0.9219355
17097,0.9087605
17098,0.8776111
17099,0.89574087
17100,0.934351
17101,0.934351
17102,0.87653774
17103,0.9238648
17104,0.9269079
17105,0.9273801
17106,0.8602317
17107,0.81522524
17108,0.9221344
17109,0.80576867
17110,0.6267257
17111,0.0675632
17112,0.83017874
17113,0.91957986
17114,0.7312642
17115,0.91289854
17116,0.92849964
17117,0.934351
17118,0.84525156
17119,0.93003964
17120,0.9245317
17121,0.9152241
17122,0.9264858
17123,0.66366667
17124,0.77931374
17125,0.9250384
17126,0.82698137
17127,0.934351
17128,0.92948514
17129,0.934351
17130,0.934351
17131,0.934351
17132,0.9297334
17133,0.934351
17134,0.9009222
17135,0.91936964
17136,0.8975808
17137,0.934351
17138,0.87901354
17139,0.93020415
17140,0.66925645
17141,0.8904626
17142,0.9202922
17143,0.92316306
17144,0.8032005
17145,0.9030143
17146,0.9286716
17147,0.86764646
17148,0.934351
17149,0.5437329
17150,0.9267244
17151,0.934351
17152,0.9224865
17153,0.9249353
