Id,Y
16384,0.5044444
16385,0.50333875
16386,0.50469935
16387,0.50382704
16388,0.5045873
16389,0.50464946
16390,0.50410664
16391,0.50322324
16392,0.50469846
16393,0.50470555
16394,0.5045711
16395,0.5045713
16396,0.5043921
16397,0.5045945
16398,0.50440806
16399,0.50471246
16400,0.5046377
16401,0.5046393
16402,0.5038985
16403,0.50453085
16404,0.50462765
16405,0.50457543
16406,0.5044585
16407,0.5040634
16408,0.5040079
16409,0.5045473
16410,0.5045018
16411,0.50411534
16412,0.5042103
16413,0.50439674
16414,0.50461173
16415,0.5044651
16416,0.5046139
16417,0.50445014
16418,0.5046066
16419,0.5043435
16420,0.5045978
16421,0.50418466
16422,0.50452477
16423,0.50436693
16424,0.50470555
16425,0.5033666
16426,0.5044876
16427,0.5047294
16428,0.5046005
16429,0.5045997
16430,0.5045292
16431,0.50458574
16432,0.504692
16433,0.5046251
16434,0.5044578
16435,0.5046169
16436,0.5046441
16437,0.50450677
16438,0.5043924
16439,0.5047023
16440,0.5044891
16441,0.50459194
16442,0.5047775
16443,0.5046253
16444,0.50082546
16445,0.50460297
16446,0.5045328
16447,0.504554
16448,0.504539
16449,0.50403845
16450,0.50460505
16451,0.5046153
16452,0.504529
16453,0.5042733
16454,0.50428444
16455,0.50452757
16456,0.5045651
16457,0.5045482
16458,0.50454324
16459,0.50461316
16460,0.5046076
16461,0.5047238
16462,0.5042232
16463,0.50455505
16464,0.5047408
16465,0.5045904
16466,0.50420487
16467,0.50431216
16468,0.5037618
16469,0.50434947
16470,0.5046271
16471,0.50456935
16472,0.50454676
16473,0.50461483
16474,0.50426847
16475,0.50460964
16476,0.50448895
16477,0.50459766
16478,0.50449866
16479,0.5046454
16480,0.5045762
16481,0.5034385
16482,0.5047085
16483,0.50446177
16484,0.50463116
16485,0.5044434
16486,0.5045831
16487,0.5045128
16488,0.5005526
16489,0.5045812
16490,0.50455046
16491,0.5047422
16492,0.5045082
16493,0.5046715
16494,0.504565
16495,0.5046379
16496,0.5047446
16497,0.5045659
16498,0.5046675
16499,0.504711
16500,0.5044225
16501,0.5037607
16502,0.504421
16503,0.504369
16504,0.5045293
16505,0.50477463
16506,0.5044768
16507,0.5044678
16508,0.5014781
16509,0.5036058
16510,0.5017184
16511,0.5044305
16512,0.50469935
16513,0.5045788
16514,0.50319207
16515,0.5041111
16516,0.5045507
16517,0.5022559
16518,0.50449157
16519,0.5045435
16520,0.5044656
16521,0.50450975
16522,0.5040434
16523,0.5042959
16524,0.5045889
