Id,Y
16384,0.911404
16385,0.7432921
16386,0.9343527
16387,0.9343527
16388,0.92721575
16389,0.9343527
16390,0.9244185
16391,0.785951
16392,0.9343527
16393,0.9343527
16394,0.89433306
16395,0.92843056
16396,0.9343527
16397,0.9170758
16398,0.92754537
16399,0.9343527
16400,0.92694783
16401,0.9343527
16402,0.7339944
16403,0.9118149
16404,0.92990553
16405,0.9157502
16406,0.92872304
16407,0.9288823
16408,0.9343527
16409,0.89877754
16410,0.91800874
16411,0.9159442
16412,0.9057805
16413,0.85259145
16414,0.92784584
16415,0.81579494
16416,0.9278754
16417,0.92570233
16418,0.9267596
16419,0.9343527
16420,0.9343527
16421,0.72461814
16422,0.9343527
16423,0.9171778
16424,0.9343527
16425,0.9343527
16426,0.9343527
16427,0.9343527
16428,0.9286001
16429,0.9250286
16430,0.91300493
16431,0.92772907
16432,0.9343527
16433,0.9343527
16434,0.9266662
16435,0.9296657
16436,0.9343527
16437,0.8139531
16438,0.92492837
16439,0.9343527
16440,0.8621945
16441,0.9227823
16442,0.9343527
16443,0.9343527
16444,0.067199446
16445,0.928058
16446,0.9246553
16447,0.9254807
16448,0.92798287
16449,0.74447286
16450,0.88569397
16451,0.8992478
16452,0.8583001
16453,0.83479995
16454,0.85246617
16455,0.89900464
16456,0.8890987
16457,0.9343527
16458,0.9136305
16459,0.9259182
16460,0.9343527
16461,0.9343527
16462,0.57952535
16463,0.9229023
16464,0.9343527
16465,0.9343527
16466,0.8775914
16467,0.8852672
16468,0.85678464
16469,0.9043557
16470,0.9343527
16471,0.91658694
16472,0.924014
16473,0.92540383
16474,0.8976
16475,0.89903885
16476,0.87075126
16477,0.9259601
16478,0.90644604
16479,0.9310797
16480,0.92145413
16481,0.9250234
16482,0.9343527
16483,0.93101096
16484,0.8775808
16485,0.9240394
16486,0.9343527
16487,0.92543703
16488,0.067199446
16489,0.92624426
16490,0.90946263
16491,0.9343527
16492,0.9222854
16493,0.9343527
16494,0.9051215
16495,0.9316423
16496,0.9343527
16497,0.9134584
16498,0.9343527
16499,0.9343527
16500,0.86518615
16501,0.7227078
16502,0.91473293
16503,0.8834304
16504,0.89478093
16505,0.9343527
16506,0.907709
16507,0.9251392
16508,0.9343527
16509,0.8888448
16510,0.067199446
16511,0.919769
16512,0.9343527
16513,0.92799366
16514,0.91844326
16515,0.87294114
16516,0.9299598
16517,0.72556585
16518,0.85026187
