Id,Y
16384,0.94636756
16385,0.8502071
16386,0.99152035
16387,0.9877324
16388,0.9859972
16389,0.98959666
16390,0.9593873
16391,0.9289293
16392,0.99177694
16393,0.99063766
16394,0.98609155
16395,0.98117906
16396,0.94055736
16397,0.9770234
16398,0.97507226
16399,0.98866653
16400,0.98402447
16401,0.98860186
16402,0.9717955
16403,0.98790306
16404,0.96501696
16405,0.979568
16406,0.97062117
16407,0.9477322
16408,0.97344196
16409,0.9867727
16410,0.9808282
16411,0.9535864
16412,0.9804498
16413,0.9576074
16414,0.98882306
16415,0.9750923
16416,0.9881529
16417,0.9846016
16418,0.9885923
16419,0.973332
16420,0.98838276
16421,0.92632896
16422,0.9747034
16423,0.9864565
16424,0.9911884
16425,0.9653696
16426,0.9881781
16427,0.9933009
16428,0.9804468
16429,0.9764312
16430,0.9619609
16431,0.9875865
16432,0.99016845
16433,0.98822486
16434,0.98514986
16435,0.98753977
16436,0.9911528
16437,0.9763214
16438,0.9636576
16439,0.99217093
16440,0.9425862
16441,0.98599803
16442,0.99279106
16443,0.9896814
16444,0.3156674
16445,0.9811566
16446,0.97976923
16447,0.98545593
16448,0.9869702
16449,0.9435513
16450,0.94813764
16451,0.9861748
16452,0.9705714
16453,0.96447796
16454,0.97911525
16455,0.9758093
16456,0.9846298
16457,0.9874586
16458,0.9759326
16459,0.9864216
16460,0.9898516
16461,0.9922051
16462,0.94226897
16463,0.9866002
16464,0.99156195
16465,0.987303
16466,0.9621913
16467,0.96172434
16468,0.95105827
16469,0.9609138
16470,0.98925376
16471,0.9867727
16472,0.98885846
16473,0.9832101
16474,0.9817661
16475,0.98771393
16476,0.97244656
16477,0.98659444
16478,0.9785483
16479,0.9889621
16480,0.98664063
16481,0.9587784
16482,0.9905433
16483,0.95659727
16484,0.98124367
16485,0.9759629
16486,0.99023414
16487,0.97855216
16488,0.35208318
16489,0.98074454
16490,0.97977877
16491,0.9928872
16492,0.98389196
16493,0.98898333
16494,0.9768594
16495,0.9882061
16496,0.98923874
16497,0.9809668
16498,0.9923085
16499,0.99118996
16500,0.9371526
16501,0.9286947
16502,0.9672008
16503,0.9695747
16504,0.98298913
16505,0.99416226
16506,0.9634611
16507,0.9653118
16508,0.85724616
16509,0.9471195
16510,0.49118444
16511,0.9458759
16512,0.9873295
16513,0.9889692
16514,0.95709777
16515,0.93690604
16516,0.9752288
16517,0.81897086
16518,0.9535824
16519,0.980943
16520,0.9659457
16521,0.92983633
16522,0.96795046
16523,0.97488415
16524,0.9870876
16525,0.9312073
16526,0.9825632
16527,0.9846428
16528,0.97560114
16529,0.9897794
16530,0.9452023
16531,0.67023677
16532,0.99275994
16533,0.96652895
16534,0.9900601
16535,0.97878575
16536,0.9822859
16537,0.96651125
16538,0.9810893
16539,0.97217834
16540,0.9690066
16541,0.9697828
16542,0.9799326
16543,0.96375805
16544,0.9848049
16545,0.98381513
16546,0.6254314
16547,0.8880921
16548,0.9705053
16549,0.9880306
16550,0.9533102
16551,0.972903
16552,0.9808786
16553,0.9816212
16554,0.9388731
16555,0.98424584
16556,0.9798257
16557,0.96975905
